Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance,Credit Rating,Employed,Marriage Status
100003282,Edward,Ince,Male,43,Cary,White Collar,21.Nov.15,2619.84,253,N/A,Widowed
200003400,Piers,Short,Male,52,Charlotte, ,27.Nov.15,48602.47,263,Yes,Widowed
100003887,Irene,Piper,Female,38,Cary,White Collar,23.Dec.15,30701.78,721,No,Consensual union
300000667,Richard,Watson,Male,35,Durham,White Collar,24.May.15,83727.16,736,Yes,Widowed
200001271,Nicola,Cameron,Female,28,Charlotte, ,19.Jul.15,52614.67,666,No,"Married, in consensual unions or separated"
100001516,Julian,Thomson,Male,31,Cary,White Collar,05.Aug.15,8857.19,421,Yes,Single
200002356,Chloe,Sanderson,Female,59,Charlotte, ,28.Sep.15,6674.7,211,Yes,Divorced
100002425,Colin,Lyman,Male,31,Cary,Blue Collar,02.Oct.15,79314.11,277,Yes,Single
200003240,Edward,Oliver,Male,57,Charlotte,Blue Collar,17.Nov.15,18910.03,628,N/A,Married
300003264,Jasmine,Ross,Female,39,Durham, ,19.Nov.15,68659.24,175,N/A,Married
100003286,Matt,Short,Male,38,Cary,White Collar,21.Nov.15,21417.1,741,Yes,Widowed
100000125,Jonathan,MacDonald,Male,27,Cary,White Collar,01.Apr.15,12312.49,421,No,Married
100000208,Phil,Lewis,Male,39,Cary,White Collar,12.Apr.15,3734.24,548,Yes,Divorced
100002451,Warren,Metcalfe,Male,41,Cary,White Collar,04.Oct.15,54256.9,651,N/A,Widowed
300002730,Sophie,Ball,Female,36,Durham,White Collar,21.Oct.15,19045.64,399,N/A,Widowed
200003401,Angela,Butler,Female,47,Charlotte, ,27.Nov.15,97165.43,369,No,Divorced
200000033,Grace,Chapman,Female,58,Charlotte, ,29.Jan.15,25865.2,247,N/A,Single
100000421,Kimberly,Wallace,Female,30,Cary, ,09.May.15,5357.39,602,Yes,Married
100001112,Sonia,Clarkson,Female,33,Cary,White Collar,07.Jul.15,84064.01,521,No,Married or married but separated
100001306,Faith,Kerr,Female,33,Cary,Blue Collar,22.Jul.15,32418.13,731,Yes,Divorced
100001387,Jack,Churchill,Male,31,Cary,White Collar,26.Jul.15,31181.91,350,Yes,Widowed
400001671,Bernadette,Metcalfe,Female,17,Raleigh,Blue Collar,19.Aug.15,97610.35,476,N/A,Married
100001704,Heather,Rees,Female,28,Cary,White Collar,22.Aug.15,21840.84,746,N/A,Widowed
200002896,Joe,Coleman,Male,57,Charlotte, ,29.Oct.15,47745.75,673,Yes,Widowed
400003037,Megan,Russell,Female,42,Raleigh, ,05.Nov.15,43376.23,762,Yes,Consensual union
200002261,Neil,Alsop,Male,50,Charlotte, ,24.Sep.15,33161.08,635,No,Married or married but separated
300002615,Jacob,Cameron,Male,31,Durham,Blue Collar,14.Oct.15,56035.34,443,No,Widowed
200002943,Jake,Poole,Male,44,Charlotte,Blue Collar,31.Oct.15,101645.25,412,N/A,Single
200000447,Neil,Coleman,Male,33,Charlotte,Blue Collar,11.May.15,76071.15,726,N/A,Single
200003071,Deirdre,Burgess,Female,49,Charlotte, ,08.Nov.15,115069.41,634,No,Divorced
200000267,Luke,MacLeod,Male,55,Charlotte, ,17.Apr.15,36993.45,777,N/A,Single
200000775,Warren,Roberts,Male,37,Charlotte,Blue Collar,01.Jun.15,69.01,610,Yes,Divorced or Separated
300002164,Bella,Jones,Female,31,Durham,White Collar,20.Sep.15,61587.63,153,Yes,Single
100002185,Owen,Ross,Male,32,Cary,White Collar,22.Sep.15,3103.61,214,Yes,Single
200002260,Jennifer,Forsyth,Female,43,Charlotte, ,24.Sep.15,10037.76,308,Yes,Divorced
200000164,Claire,Walsh,Female,59,Charlotte, ,05.Apr.15,67524.87,170,No,Consensual union
100000907,Edward,Chapman,Male,47,Cary,White Collar,18.Jun.15,71446.54,211,Yes,Consensual union
400000956,Amelia,Bower,Female,22,Raleigh,White Collar,20.Jun.15,22515.19,414,No,Married
200001042,Trevor,Campbell,Male,45,Charlotte,Blue Collar,30.Jun.15,11565.04,613,Yes,Divorced
200003623,Anne,Chapman,Female,54,Charlotte, ,09.Dec.15,43204.63,423,No,Single
200003663,Kevin,Hill,Male,47,Charlotte,Blue Collar,11.Dec.15,11644.61,476,N/A,Divorced
200000659,Stewart,Poole,Male,52,Charlotte,Blue Collar,24.May.15,16849.99,562,No,Widowed
200001052,Evan,Davidson,Male,48,Charlotte,Blue Collar,01.Jul.15,73268.73,461,No,Widowed
100001065,Joan,Mills,Female,30,Cary,White Collar,03.Jul.15,44599.53,325,N/A,Widowed
100001301,Carolyn,Ellison,Female,35,Cary,White Collar,22.Jul.15,14125.9,398,No,Consensual union
100001316,Simon,Rutherford,Male,25,Cary,White Collar,22.Jul.15,123865.36,705,No,Single
100003572,Deirdre,Grant,Female,32,Cary,White Collar,06.Dec.15,50282.25,286,No,Married or in consensual union
100000796,Tracey,Ogden,Female,28,Cary,White Collar,04.Jun.15,34796.83,732,Yes,Consensual union
100000899,Amelia,Parsons,Female,40,Cary,Blue Collar,17.Jun.15,27635.28,774,No,Widowed
100001040,William,Bond,Male,28,Cary,White Collar,30.Jun.15,42331.5,667,No,Single
100001760,Jasmine,Vaughan,Female,36,Cary, ,24.Aug.15,9106.91,264,No,Married
100002199,Leah,Sutherland,Female,31,Cary, ,23.Sep.15,73990.81,321,N/A,Widowed
200002944,Stewart,Hudson,Male,55,Charlotte,Blue Collar,31.Oct.15,66721.34,202,Yes,Widowed
100000871,Joshua,Kelly,Male,40,Cary,White Collar,14.Jun.15,79434.98,259,Yes,Widowed
100001635,Lauren,Manning,Female,34,Cary,White Collar,15.Aug.15,131464.91,475,N/A,Married
100003422,Gabrielle,Turner,Female,25,Cary,White Collar,28.Nov.15,44240.78,545,No,Married
100003570,Matt,MacDonald,Male,31,Cary, ,06.Dec.15,20763.6,309,N/A,Widowed
100000405,Cameron,Blake,Male,36,Cary,White Collar,07.May.15,23722.37,507,N/A,Single
100001914,Adam,James,Male,23,Cary,White Collar,05.Sep.15,38866.87,367,N/A,Divorced
100003876,Trevor,Watson,Male,26,Cary, ,23.Dec.15,99642.13,776,N/A,Divorced
100001197,Penelope,May,Female,42,Cary,Blue Collar,13.Jul.15,25710.04,270,N/A,Single
100003417,Liam,Robertson,Male,42,Cary,White Collar,28.Nov.15,43621.9,710,N/A,Divorced
100000402,Kylie,McDonald,Female,32,Cary,White Collar,07.May.15,13621.48,706,N/A,Widowed
100000708,Jan,Roberts,Female,32,Cary,White Collar,28.May.15,76517.17,646,N/A,Never married
300001411,Ava,White,Female,38,Durham,White Collar,27.Jul.15,14400.39,163,Yes,Separated
300000768,Tracey,Clark,Female,39,Durham, ,31.May.15,747.35,172,N/A,Married
300001010,Leah,Ogden,Female,36,Durham, ,27.Jun.15,44515.4,187,No,Single
400001187,Alexander,Peake,Male,42,Raleigh,White Collar,12.Jul.15,23979.99,202,No,Married or married but separated
200003544,Kevin,Harris,Male,57,Charlotte,Blue Collar,04.Dec.15,46060.29,692,Yes,Married
100001288,Virginia,Ferguson,Female,33,Cary,White Collar,21.Jul.15,16867.36,173,Yes,Single
200001502,Stewart,Vaughan,Male,57,Charlotte,Blue Collar,03.Aug.15,141792.5,384,No,Consensual union
200001511,Ryan,Carr,Male,45,Charlotte, ,04.Aug.15,27154.95,536,No,Widowed
100004007,Rachel,Davies,Female,34,Cary,Blue Collar,30.Dec.15,4561.22,780,No,Married
300000686,Stephen,Taylor,Male,34,Durham,Blue Collar,26.May.15,84898.38,742,No,Married
100000817,Melanie,Ogden,Female,34,Cary,White Collar,06.Jun.15,84823.05,757,Yes,Consensual union
100001657,Dominic,Nolan,Male,30,Cary,White Collar,18.Aug.15,32400.35,615,Yes,Married
100001944,Sally,Greene,Female,23,Cary,White Collar,07.Sep.15,17247.7,649,N/A,Divorced
100003454,Felicity,James,Female,32,Cary,White Collar,30.Nov.15,98044.81,758,Yes,Single
100000042,Diane,Black,Female,35,Cary,White Collar,01.Feb.15,9695.7,447,N/A,Separated
300000409,Stewart,Scott,Male,45,Durham, ,07.May.15,19287.92,594,Yes,Single
200000417,Andrew,Murray,Male,37,Charlotte,Blue Collar,08.May.15,31821.23,728,N/A,Single
200000504,Jason,Lyman,Male,51,Charlotte,White Collar,15.May.15,16320.71,262,N/A,Separated
300000967,Victoria,Morrison,Female,42,Durham,White Collar,21.Jun.15,61134.99,311,Yes,Consensual union
100002174,Maria,McLean,Female,36,Cary,White Collar,21.Sep.15,48661.99,610,No,Widowed
100002326,Caroline,Bond,Female,45,Cary,White Collar,27.Sep.15,59349.16,345,Yes,Single
100002588,Emma,Jones,Female,39,Cary,White Collar,13.Oct.15,62902.54,534,No,Never married
100003328,John,Poole,Male,50,Cary,White Collar,24.Nov.15,17454.85,495,Yes,Consensual union
100000126,Benjamin,Blake,Male,42,Cary,White Collar,01.Apr.15,55661.5,686,N/A,Separated
100000130,Alison,MacLeod,Female,27,Cary,White Collar,01.Apr.15,27738.77,769,Yes,Married
100000918,Deirdre,Nolan,Female,24,Cary,White Collar,19.Jun.15,41988.65,649,N/A,Divorced
100002719,Justin,Kerr,Male,45,Cary, ,21.Oct.15,41348.08,399,Yes,Divorced
100003390,Wendy,Mills,Female,35,Cary, ,27.Nov.15,54691.63,199,N/A,Widowed
200001030,Peter,Avery,Male,58,Charlotte, ,29.Jun.15,41285.8,377,Yes,Single
100001348,Faith,Jones,Female,35,Cary,White Collar,23.Jul.15,31392.78,617,Yes,Married
100001397,Jason,Piper,Male,36,Cary,White Collar,27.Jul.15,23674.84,544,No,Widowed
100001907,Sean,Taylor,Male,43,Cary,White Collar,04.Sep.15,6525.63,448,No,Widowed
400000473,James,Kerr,Male,32,Raleigh, ,12.May.15,36854.57,444,No,Single
300001779,Yvonne,Brown,Female,37,Durham,White Collar,25.Aug.15,104416.12,530,N/A,Separated
300001842,Heather,Graham,Female,29,Durham,White Collar,29.Aug.15,25049.02,708,N/A,Divorced
300002793,Zoe,Payne,Female,26,Durham,White Collar,25.Oct.15,58699.25,303,N/A,Single
200003402,Peter,Dickens,Male,47,Charlotte,Blue Collar,27.Nov.15,22946.04,667,N/A,Married
100000020,Audrey,Jones,Female,46,Cary,Blue Collar,15.Jan.15,11462.64,262,No,Consensual union
100000063,Kevin,Gibson,Male,47,Cary,White Collar,12.Feb.15,22414.93,787,N/A,Single
100001177,Christopher,Bell,Male,28,Cary,White Collar,12.Jul.15,94339.78,499,Yes,Widowed
100001537,Adam,Bailey,Male,26,Cary,White Collar,07.Aug.15,8708.57,415,Yes,Married or in consensual union
100002136,Lisa,Dickens,Female,29,Cary,White Collar,19.Sep.15,65213.98,684,N/A,Single
100003199,Luke,James,Male,32,Cary,White Collar,15.Nov.15,12954.98,744,Yes,Divorced
300003664,Victor,Lee,Male,41,Durham,White Collar,11.Dec.15,17160.06,649,Yes,Married or married but separated
200003674,Emily,Russell,Female,54,Charlotte, ,12.Dec.15,34767.58,422,No,Widowed
200003771,Dylan,Lee,Male,25,Charlotte,Blue Collar,16.Dec.15,12294.54,158,N/A,Divorced
200003774,Dylan,Walker,Male,51,Charlotte,Blue Collar,16.Dec.15,54174.88,552,N/A,Widowed
300002490,Max,Parr,Male,31,Durham,Blue Collar,06.Oct.15,40081.67,171,N/A,Single
300001047,Amy,Mathis,Female,33,Durham, ,30.Jun.15,18469.94,295,N/A,Widowed
100001580,Penelope,Coleman,Female,36,Cary,White Collar,11.Aug.15,7039.42,557,No,Single
100003077,Katherine,Dyer,Female,47,Cary,White Collar,09.Nov.15,9244.66,277,No,Single
100003335,Anne,Wilkins,Female,30,Cary,White Collar,24.Nov.15,43545.03,683,No,Widowed
100000135,Piers,King,Male,42,Cary,White Collar,02.Apr.15,56652.56,597,N/A,Single
100000790,Sonia,Hughes,Female,51,Cary,White Collar,03.Jun.15,10872.02,659,Yes,Widowed
400002276,Irene,Sutherland,Female,27,Raleigh,White Collar,24.Sep.15,50798.78,771,No,Divorced
200002833,Justin,Wallace,Male,45,Charlotte, ,26.Oct.15,58442.24,498,Yes,Divorced
100003638,Vanessa,Hunter,Female,40,Cary,White Collar,10.Dec.15,10266.95,195,No,Married
200001332,Jake,Abraham,Male,49,Charlotte,Blue Collar,22.Jul.15,79844.5,597,N/A,Single
400002317,Amanda,Newman,Female,19,Raleigh,Blue Collar,26.Sep.15,63979.4,465,Yes,Married or married but separated
100001005,Chloe,Jones,Female,38,Cary,White Collar,27.Jun.15,49490.42,693,N/A,Widowed
300001033,Joan,Gibson,Female,46,Durham,White Collar,29.Jun.15,55535.23,431,Yes,Married
100001154,Carol,Hunter,Female,32,Cary,White Collar,11.Jul.15,35888.1,179,No,Separated
100001156,Jane,Lewis,Female,45,Cary,White Collar,11.Jul.15,27955.59,180,Yes,Widowed
300001218,Brian,Payne,Male,42,Durham, ,14.Jul.15,8102.48,381,N/A,Single
100001460,Rose,Morrison,Female,34,Cary,White Collar,31.Jul.15,125101.37,451,No,Single
100001774,Victor,Gray,Male,34,Cary,White Collar,25.Aug.15,43670.72,179,Yes,Single
100002066,Samantha,Pullman,Female,25,Cary,White Collar,15.Sep.15,21738.25,363,No,Divorced
300002359,Theresa,Bailey,Female,32,Durham, ,28.Sep.15,19954.05,307,Yes,Widowed
300002854,Jonathan,Dickens,Male,21,Durham,White Collar,27.Oct.15,17595.19,749,Yes,Married
100003712,Amelia,Arnold,Female,41,Cary,White Collar,14.Dec.15,916.89,667,Yes,Married or married but separated
100002469,Frank,Powell,Male,22,Cary,White Collar,05.Oct.15,66480.85,174,N/A,Married
100002643,Nicholas,Stewart,Male,28,Cary,White Collar,16.Oct.15,47740.27,597,N/A,Divorced
200003440,Owen,Fisher,Male,61,Charlotte,Blue Collar,29.Nov.15,23509.64,459,No,Widowed
100001084,Molly,Wallace,Female,44,Cary,White Collar,05.Jul.15,5032.09,495,Yes,Consensual union
100001432,Nicola,Metcalfe,Female,27,Cary,White Collar,29.Jul.15,57283.14,721,Yes,Consensual union
400002383,Amy,Fisher,Female,24,Raleigh,White Collar,29.Sep.15,17347.52,239,Yes,Consensual union
200001733,Zoe,Mills,Female,60,Charlotte, ,23.Aug.15,2527,596,No,Widowed
100003225,Colin,Johnston,Male,31,Cary,White Collar,17.Nov.15,9814.58,520,N/A,Single
100000147,Jacob,Metcalfe,Male,33,Cary,White Collar,05.Apr.15,4940.82,473,N/A,Divorced or Separated
400000513,Amy,Wilkins,Female,20,Raleigh, ,15.May.15,4672.75,437,N/A,Single
100001616,Sophie,Graham,Female,25,Cary,White Collar,14.Aug.15,42773.9,684,No,Divorced or Separated
100002702,Owen,Terry,Male,34,Cary,White Collar,20.Oct.15,20922.69,797,No,Married
100003666,Pippa,Lee,Female,41,Cary, ,12.Dec.15,18206.83,196,N/A,Widowed
100001144,Gordon,McGrath,Male,43,Cary,White Collar,10.Jul.15,55988.59,769,Yes,Divorced
300002729,Harry,Burgess,Male,33,Durham,White Collar,21.Oct.15,11224.82,440,No,Single
100002938,Emma,Bower,Female,40,Cary, ,31.Oct.15,55489.08,435,Yes,Married
100002985,Stephen,Lewis,Male,37,Cary,White Collar,02.Nov.15,13518.54,685,N/A,Divorced
200003840,Alison,Allan,Female,46,Charlotte, ,20.Dec.15,15479.42,669,N/A,Widowed
100000576,Madeleine,Hamilton,Female,26,Cary,White Collar,19.May.15,55006.43,300,N/A,Divorced
100001728,Kimberly,Metcalfe,Female,29,Cary,White Collar,23.Aug.15,44345.61,159,N/A,Single
100003576,Samantha,Wilkins,Female,27,Cary,White Collar,06.Dec.15,13854.47,319,N/A,Married or in consensual union
200000924,Gabrielle,Blake,Female,60,Charlotte, ,19.Jun.15,66713,693,N/A,Divorced
100002455,Ruth,Chapman,Female,28,Cary,White Collar,04.Oct.15,19866.92,437,Yes,Widowed
300000733,Peter,Henderson,Male,47,Durham,Blue Collar,29.May.15,8395.45,495,Yes,Single
200002094,Anthony,Marshall,Male,50,Charlotte, ,16.Sep.15,55396.83,556,N/A,Single
200001519,Gabrielle,Chapman,Female,38,Charlotte, ,05.Aug.15,114945.55,310,Yes,Consensual union
300001520,Bernadette,McGrath,Female,47,Durham, ,05.Aug.15,71574.75,675,No,Married
300001749,Julia,Newman,Female,41,Durham,White Collar,23.Aug.15,12003.06,481,N/A,Separated
100002461,Robert,Walker,Male,34,Cary,White Collar,04.Oct.15,99934.82,395,Yes,Married
300002635,Tim,Coleman,Male,41,Durham, ,15.Oct.15,60076.55,427,Yes,Single
100002983,Amelia,Hill,Female,24,Cary,Blue Collar,02.Nov.15,55477.57,203,Yes,Single
100003685,Brian,Abraham,Male,27,Cary,White Collar,13.Dec.15,77898.09,620,Yes,Single
100000123,Harry,Short,Male,50,Cary,White Collar,31.Mar.15,43234.21,556,N/A,Widowed
200000354,Ian,Kerr,Male,42,Charlotte, ,03.May.15,13414.22,791,N/A,Widowed
300000440,Sally,Mitchell,Female,23,Durham,White Collar,10.May.15,32658.92,292,No,Widowed
200000948,Zoe,Reid,Female,53,Charlotte,White Collar,20.Jun.15,45663.95,389,N/A,Single
300000994,Dominic,Dickens,Male,35,Durham,Blue Collar,25.Jun.15,56611.75,206,Yes,Widowed
100003896,Ludwig,Ross,Male,31,Cary,White Collar,23.Dec.15,76429.81,840,No,Divorced or Separated
200004013,Christian,Reid,Male,51,Charlotte,Blue Collar,30.Dec.15,239.45,712,No,Widowed
400001426,Dominic,Young,Male,17,Raleigh, ,28.Jul.15,5158.87,241,Yes,Widowed
200001668,Liam,Dickens,Male,62,Charlotte,Blue Collar,19.Aug.15,18687.01,457,N/A,Not living together
300001953,Vanessa,Springer,Female,43,Durham,White Collar,07.Sep.15,78469.73,759,N/A,Widowed
100003538,Stewart,Anderson,Male,37,Cary,White Collar,04.Dec.15,8679.67,242,Yes,Widowed
300000074,Oliver,Simpson,Male,45,Durham, ,12.Feb.15,36696.92,613,No,Widowed
200000866,James,Gibson,Male,56,Charlotte,Blue Collar,13.Jun.15,31933.56,525,No,Single
100001880,Harry,Powell,Male,36,Cary,White Collar,01.Sep.15,14699.68,343,No,Married
200002248,Warren,Kerr,Male,19,Charlotte, ,24.Sep.15,30691.82,268,Yes,Divorced
400002279,Victoria,Slater,Female,29,Raleigh, ,24.Sep.15,74348.45,635,No,Widowed
100002556,Ella,Langdon,Female,29,Cary,White Collar,11.Oct.15,9622.64,320,N/A,Single
200000701,Joshua,Wilson,Male,48,Charlotte, ,27.May.15,17261.5,651,No,Married
200000803,Jason,Clark,Male,49,Charlotte,Blue Collar,04.Jun.15,56825.53,332,No,Married
200001587,Jake,Ellison,Male,64,Charlotte, ,11.Aug.15,14242.57,680,N/A,Divorced
200001826,Simon,Pullman,Male,62,Charlotte, ,28.Aug.15,76842.9,831,No,Married
100001970,Joshua,Lewis,Male,34,Cary,Blue Collar,09.Sep.15,36464.31,767,No,Single
100003065,Abigail,Ogden,Female,32,Cary,White Collar,08.Nov.15,27424.78,287,No,Widowed
100003349,Olivia,Coleman,Female,41,Cary,Blue Collar,25.Nov.15,52991.99,285,Yes,Married
200001100,Alan,North,Male,48,Charlotte, ,06.Jul.15,77332.09,836,No,Widowed or divorced
100001483,Samantha,Kerr,Female,25,Cary,White Collar,02.Aug.15,5834.39,237,Yes,Married
100001854,Donna,Scott,Female,30,Cary,White Collar,30.Aug.15,57333.77,354,N/A,Divorced
200002072,Wendy,Payne,Female,48,Charlotte, ,15.Sep.15,73328.32,525,No,Single
100002608,Steven,Underwood,Male,38,Cary,White Collar,14.Oct.15,90250.17,378,Yes,Separated
100003815,Emily,Scott,Female,36,Cary,White Collar,19.Dec.15,30604.28,755,No,Single
100001690,Paul,Hunter,Male,48,Cary,White Collar,21.Aug.15,51202.31,774,Yes,Living together
200001837,Max,Springer,Male,53,Charlotte,White Collar,29.Aug.15,43176.47,195,Yes,Consensual union
100002530,Megan,Abraham,Female,39,Cary,White Collar,09.Oct.15,33703.11,742,Yes,Married
100003484,Amanda,Parsons,Female,33,Cary,White Collar,02.Dec.15,20517.2,653,Yes,Never married
200003871,Mary,Robertson,Female,44,Charlotte, ,22.Dec.15,14635.36,250,Yes,Divorced
200000210,Blake,Rutherford,Male,44,Charlotte,Blue Collar,12.Apr.15,64482.16,155,N/A,Separated
100002509,Nicholas,Butler,Male,30,Cary,Blue Collar,08.Oct.15,2603.66,315,Yes,Married
100003991,Sue,Cornish,Female,30,Cary,White Collar,29.Dec.15,139784.01,746,Yes,Married
200000046,Lisa,Berry,Female,47,Charlotte, ,03.Feb.15,54589.61,342,Yes,Married
300001131,Dorothy,Howard,Female,32,Durham,White Collar,08.Jul.15,38704.52,552,N/A,Widowed
100001462,Zoe,Bell,Female,39,Cary,White Collar,31.Jul.15,16956,678,Yes,Consensual union
200002446,Christian,Davidson,Male,50,Charlotte,Blue Collar,03.Oct.15,21885.91,841,Yes,Single
300000954,Richard,Parsons,Male,33,Durham,White Collar,20.Jun.15,49775.7,749,N/A,Single
100001109,Natalie,Alsop,Female,33,Cary,White Collar,07.Jul.15,36425.21,545,No,Married or married but separated
100001241,Melanie,Dickens,Female,49,Cary,Blue Collar,16.Jul.15,36294.12,731,No,Married or married but separated
100001619,Joanne,Burgess,Female,28,Cary,White Collar,14.Aug.15,14786.28,838,No,Widowed
100001772,Abigail,Randall,Female,37,Cary, ,25.Aug.15,31706.03,306,No,Married
400002401,Wanda,Peters,Female,21,Raleigh, ,30.Sep.15,50686.07,217,Yes,Widowed
100002407,Gordon,Ball,Male,34,Cary,Blue Collar,01.Oct.15,21360.89,335,Yes,Divorced
100003670,Lisa,Black,Female,37,Cary,White Collar,12.Dec.15,49587.2,381,Yes,Widowed
200000166,William,Mitchell,Male,51,Charlotte,Blue Collar,05.Apr.15,10229.63,389,Yes,Separated
100000243,Paul,Davies,Male,47,Cary,Blue Collar,17.Apr.15,116144.95,719,N/A,Single
100000884,Lisa,Turner,Female,24,Cary,White Collar,15.Jun.15,38243.22,418,No,Divorced
100001859,Anna,Fisher,Female,35,Cary,White Collar,31.Aug.15,4750.24,438,No,Widowed
200000785,Joshua,Henderson,Male,53,Charlotte,White Collar,02.Jun.15,25554.52,776,No,Divorced
200002462,Melanie,Miller,Female,49,Charlotte,White Collar,04.Oct.15,64721.73,758,No,Single
100001608,Amelia,Gray,Female,39,Cary,White Collar,13.Aug.15,44286.24,331,N/A,Married
100001718,Bernadette,Knox,Female,41,Cary,White Collar,23.Aug.15,20040.94,497,No,Divorced
300003468,Stewart,Johnston,Male,41,Durham,Blue Collar,30.Nov.15,77.46,842,N/A,Divorced
100003931,James,Mathis,Male,36,Cary, ,25.Dec.15,3890.92,190,Yes,Widowed
100000761,Wendy,Hardacre,Female,38,Cary,White Collar,31.May.15,23848.8,505,No,Single
200001260,Matt,White,Male,52,Charlotte,Blue Collar,18.Jul.15,4096.45,448,N/A,Single
100001359,Connor,Hamilton,Male,31,Cary,White Collar,24.Jul.15,24458,355,N/A,Consensual union
100001632,Jan,Avery,Female,28,Cary,White Collar,15.Aug.15,8195.76,193,N/A,Single
100003882,Lauren,Slater,Female,35,Cary,Blue Collar,23.Dec.15,168.18,188,N/A,Consensual union
300000734,Sarah,Murray,Female,45,Durham,White Collar,29.May.15,16542.71,807,No,Single
200001573,Adam,Campbell,Male,31,Charlotte,White Collar,10.Aug.15,124232.17,448,Yes,Married
100003150,Lauren,Skinner,Female,32,Cary,White Collar,13.Nov.15,9287.63,439,N/A,Widowed
100000933,Gavin,Harris,Male,32,Cary,Blue Collar,20.Jun.15,23899.56,298,N/A,Separated
200002058,Simon,Wright,Male,47,Charlotte,Blue Collar,14.Sep.15,32801,393,N/A,Divorced
100000298,Anna,James,Female,26,Cary,White Collar,23.Apr.15,14758.38,749,Yes,Widowed
100000499,Deirdre,Greene,Female,42,Cary, ,15.May.15,36354.73,662,Yes,Single
100000932,Abigail,Ferguson,Female,30,Cary,White Collar,20.Jun.15,14184.7,184,No,Married
200003524,Dominic,Taylor,Male,42,Charlotte, ,03.Dec.15,35698.04,356,No,Consensual union
200000262,Zoe,Clarkson,Female,59,Charlotte, ,17.Apr.15,23550.89,818,Yes,Married
100000969,Sophie,Parsons,Female,21,Cary,White Collar,22.Jun.15,89067.87,152,N/A,Married
100001942,Joseph,Payne,Male,50,Cary,White Collar,07.Sep.15,2470.52,242,Yes,Single
100000475,Kevin,James,Male,37,Cary,White Collar,13.May.15,101697.71,287,Yes,Divorced
200002601,Jake,McGrath,Male,58,Charlotte,Blue Collar,13.Oct.15,128259.93,569,N/A,Married
100003812,Alexander,Parsons,Male,32,Cary,White Collar,19.Dec.15,56233.65,646,No,Widowed
100000642,Eric,Wilson,Male,29,Cary,Blue Collar,23.May.15,62631.04,361,N/A,Married
100002084,Paul,Paterson,Male,47,Cary, ,16.Sep.15,8300.29,808,No,Single
400000450,Jake,Cornish,Male,39,Raleigh,Blue Collar,11.May.15,2838.91,399,N/A,Married
100002435,Boris,Arnold,Male,36,Cary,White Collar,03.Oct.15,43882.44,444,No,Widowed
100003949,Harry,Poole,Male,23,Cary,White Collar,26.Dec.15,117946.76,771,Yes,Widowed
100000304,Andrea,Jackson,Female,42,Cary,White Collar,24.Apr.15,30474.69,705,Yes,Married
200000503,Warren,Lyman,Male,51,Charlotte,Blue Collar,15.May.15,920.31,273,No,Married
100002708,Carol,Hill,Female,32,Cary,White Collar,20.Oct.15,6968.37,511,No,Widowed
100003503,Abigail,Abraham,Female,48,Cary,White Collar,03.Dec.15,35410.35,541,No,Not living together
100001713,Jason,McDonald,Male,34,Cary,Blue Collar,23.Aug.15,21191.18,216,N/A,Widowed
200002123,Boris,Bell,Male,32,Charlotte,Blue Collar,18.Sep.15,33570.99,575,No,Married
200003178,Audrey,Hughes,Female,55,Charlotte, ,14.Nov.15,18705.83,838,Yes,Widowed
300000111,Sonia,Robertson,Female,25,Durham, ,16.Mar.15,70799.64,521,N/A,Married
100000335,Karen,May,Female,42,Cary,Blue Collar,29.Apr.15,7583.72,443,No,Divorced
100001155,Robert,Berry,Male,40,Cary,Blue Collar,11.Jul.15,62218.34,795,N/A,Single
100001172,Phil,Turner,Male,30,Cary, ,12.Jul.15,3776.11,838,No,Single
100001305,Boris,Morgan,Male,34,Cary,Blue Collar,22.Jul.15,109300.73,219,N/A,Widowed
300001955,Sarah,Scott,Female,41,Durham,Blue Collar,07.Sep.15,30822.55,660,No,Divorced
100003643,Luke,Lawrence,Male,27,Cary,White Collar,10.Dec.15,92610.22,676,Yes,Married
300000857,Sophie,Ince,Female,25,Durham,Blue Collar,12.Jun.15,15700.14,314,No,Consensual union
100001158,Madeleine,Wilson,Female,35,Cary,White Collar,11.Jul.15,21508.14,719,N/A,Married
100001788,Liam,Dickens,Male,28,Cary,Blue Collar,26.Aug.15,34984.35,705,N/A,Divorced
300003910,Joe,Gibson,Male,24,Durham, ,23.Dec.15,7552.5,234,Yes,Widowed
100002243,Felicity,Arnold,Female,44,Cary,White Collar,24.Sep.15,27520.61,708,No,Widowed
200000833,Benjamin,King,Male,54,Charlotte,Blue Collar,08.Jun.15,30687.34,604,No,Widowed
100001067,Faith,Vance,Female,28,Cary,Blue Collar,03.Jul.15,28581.78,669,No,Married
100001085,Anne,Kerr,Female,41,Cary,White Collar,05.Jul.15,40523.18,436,No,Divorced
200001327,Kevin,Grant,Male,44,Charlotte, ,22.Jul.15,30778.33,763,Yes,Single
100002532,Colin,Campbell,Male,30,Cary,White Collar,09.Oct.15,20362.27,815,N/A,Single
100002784,Matt,Parsons,Male,30,Cary,White Collar,25.Oct.15,22295.82,208,N/A,Separated
100001469,Warren,Walker,Male,39,Cary,Blue Collar,01.Aug.15,88544.22,329,No,Separated
100001849,Cameron,Roberts,Male,33,Cary, ,30.Aug.15,43473.64,420,Yes,Consensual union
